catalogid,id,name,categories,mfgid,manufacturer,distributor,cost,price,price2,price3,saleprice,onsale,stock,stock_alert,display_stock,weight,minimumorder,maximumorder,date_created,description,extended_description,keywords,sorting,thumbnail,image1,image2,image3,image4,realmedia,related,accessories,shipcost,imagecaption1,imagecaption2,imagecaption3,imagecaption4,title,metatags,displaytext,eproduct_password,eproduct_random,eproduct_expire,eproduct_path,eproduct_serial,eproduct_instructions,homespecial,categoryspecial,hide,free_shipping,nontax,notforsale,giftcertificate,userid,last_update,extra_field_1,extra_field_2,extra_field_3,extra_field_4,extra_field_5,extra_field_6,extra_field_7,extra_field_8,extra_field_9,extra_field_10,extra_field_11,extra_field_12,extra_field_13,usecatoptions,qtyoptions,price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,hide_1,hide_2,hide_3,hide_4,hide_5,hide_6,hide_7,hide_8,hide_9,hide_10,minorderpkg,listing_displaytype,show_out_stock,pricing_groupopt,qtydiscount_opt,loginlevel,redirectto,accessgroup,self_ship,tax_code,eproduct_reuseserial,nonsearchable,instock_message,outofstock_message,backorder_message,height,width,depth,reward_points,reward_disable,reward_redeem,filename,fractional_qty,gtin
232,FBF396,FBF396 - 3x96 Flutted Filler,Trim & Details/Fillers,FBF396,Timberland Cabinetry,,45.59,75,75,0,0,0,0,0,,5,1,0,11/15/2006,Flutted Base Filler,"Flutted Filler 3"" Wide x 96"" Tall  ",Filler,56,assets/images/ff_thumbnail.jpg,assets/images/ff.jpg,,,,,,,0,Flutted Filler,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 12:00,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,0,0,0,0,0,0,,0,
225,WF330,WF330 - 3x30 Filler,Trim & Details/Fillers,WF330,Timberland Cabinetry,,18.33,30,30,0,0,0,0,0,,5,1,0,11/15/2006,"Wall Cabinet Filler 30"" Tall","Wall Cabinet Filler 3"" Wide x 30"" Tall ",Filler,34,assets/images/filler_thumbnail.jpg,assets/images/filler.jpg,,,,,,,0,Filler,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 11:56,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,0,0,0,0,0,0,,0,
226,F342,WF342 - 3x42 Filler,Trim & Details/Fillers,F342,,,0,35,35,0,0,0,0,0,,5,1,0,11/15/2006,"42"" Tall Wall Cabinet Filler","42"" Tall Wall Cabinet Filler 3"" Wide x 42"" Tall  ",Filler,35,assets/images/filler_thumbnail.jpg,assets/images/filler.jpg,,,,,,,0,Filler,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 11:58,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,0,0,0,0,0,0,,0,
227,F396,F396 - 3x96 Filler,Trim & Details/Fillers,F396,Timberland Cabinetry,,38.54,65,65,0,0,0,0,0,,5,1,0,11/15/2006,"3"" x 96"" Tall Filler","Filler 3"" Wide x 96"" Tall ",Filler,36,assets/images/filler_thumbnail.jpg,assets/images/filler.jpg,,,,,,,0,Filler,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 11:58,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,96,3,1,0,0,0,,0,
229,WF642,WF642 - 6x42 Filler,Trim & Details/Fillers,WF642,Timberland Cabinetry,,34.78,55,55,0,0,0,0,0,,5,1,0,11/15/2006,"6"" x 42"" Wall Cabinet Filler","Wall Cabinet Filler 6"" Wide x 42"" Tall  ",Filler,38,assets/images/filler_thumbnail.jpg,assets/images/filler.jpg,,,,,,,0,Filler,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 11:58,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,0,0,0,0,0,0,,0,
230,F696,F696 - 6x96 Filler,Trim & Details/Fillers,F696,Timberland Cabinetry,,67.68,105,105,0,0,0,0,0,,5,1,0,11/15/2006,"Filler 6"" x 96""","Filler 6"" Wide x 96"" Tall ",Filler,39,assets/images/filler_thumbnail.jpg,assets/images/filler.jpg,,,,,,,0,Filler,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 11:59,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,96,6,1,0,0,0,,0,
603,BF330,BF330 - 3x30 Filler,Trim & Details/Fillers,F330,Timberland Cabinetry,,0,30,30,0,0,0,0,0,,5,1,0,11/15/2006,Base Cabinet Filler,"Base Cabinet Filler 3"" Wide x 30"" Tall  ",Filler,34,assets/images/filler_thumbnail.jpg,assets/images/filler.jpg,,,,,,,0,Filler,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 12:31,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
604,WF336,WF336 - 3x36 Filler,Trim & Details/Fillers,F342,Timberland Cabinetry,,0,35,35,0,0,0,0,0,,5,1,0,11/15/2006,"36"" Tall Wall Cabinet Filler","Wall Cabinet Filler 3"" Wide x 42"" Tall Used For WF336 ",Filler,35,assets/images/filler_thumbnail.jpg,assets/images/filler.jpg,,,,,,,0,Filler,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 12:31,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
606,BF630,BF630 - 6x30 Filler,Trim & Details/Fillers,BF630,Timberland Cabinetry,,27.73,55,55,0,0,0,0,0,,5,1,0,11/15/2006,Base Filler,"Base Filler 6"" Wide x 30"" Tall ",Filler,38,assets/images/filler_thumbnail.jpg,assets/images/filler.jpg,,,,,,,0,Filler,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 12:31,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
607,WF630,WF630 - 6x30 Filler,Trim & Details/Fillers,WfF630,Timberland Cabinetry,,0,55,55,0,0,0,0,0,,5,1,0,11/15/2006,"6"" Wide x 30"" Tall Wall Filler","Wall Filler 6"" Wide x 30"" Tall  ",Filler,38,assets/images/filler_thumbnail.jpg,assets/images/filler.jpg,,,,,,,0,Filler,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 12:32,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
608,WF636,WF636 - 6x36 Filler,Trim & Details/Fillers,WF636,Timberland Cabinetry,,0,55,55,0,0,0,0,0,,5,1,0,11/15/2006,"6"" Wide x 36"" Tall Wall Filler","Wall Filler 6"" Wide x 36"" Tall ",Filler,38,assets/images/filler_thumbnail.jpg,assets/images/filler.jpg,,,,,,,0,Filler,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 12:32,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
729,SV42,"SV42 - Straight Valance 6""T x 42""L",Trim & Details/Fillers,SV42,Timberland Cabinetry,,34.78,60,60,0,0,0,0,0,,5,1,0,11/15/2006,42 Inch Straight Valance (Trimmable),"Straight Valance 6"" Wide x 42"" Tall ",Filler,38,assets/images/filler_thumbnail.jpg,assets/images/filler.jpg,,,,,,,0,Filler,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 12:33,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,42,6,1,0,0,0,,,
745,SV96,"SV96 Straight Valance 6""T x 96""L",Trim & Details/Fillers,SV96,Timberland Cabinetry,,67.68,105,105,0,0,0,0,0,,5,1,0,11/15/2006,"96"" Inch Straight Valance","Straight Valance 6"" Wide x 96"" Tall ",Filler,38,assets/images/filler_thumbnail.jpg,assets/images/filler.jpg,,,,,,,0,Filler,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 12:33,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,96,6,1,0,0,0,,,
746,SHSM,"SHSM - Shaker Straight Base Molding  6""T x 96""L",Trim & Details/Moldings & Trim,SHSM,Timberland Cabinetry,,67.68,105,105,0,0,0,0,0,,5,1,0,11/15/2006,Shaker Straight Base Molding,"Shaker Straight Base Molding 6"" Wide x 96"" Tall ",Filler,39,assets/images/filler_thumbnail.jpg,assets/images/filler.jpg,,,,,,,0,Filler,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 12:34,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,96,6,1,0,0,0,,,
234,FWF336,FWF336 - 3x36 Flutted Wall Filler,Trim & Details/Fillers,FWF336,,,23.97,35,35,0,0,0,0,0,,5,1,0,11/15/2006,Flutted Wall Filler,"Flutted Filler 3"" Wide x 36"" Tall ",Filler,48,assets/images/fwf(1)_thumbnail.jpg,assets/images/fwf(1).jpg,,,,,,,0,Flutted Filler,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 12:00,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,36,3,1,0,0,0,,0,
235,FWF342,FWF342 3x42 Flutted Wall Filler,Trim & Details/Fillers,FWF342,,,26.32,40,40,0,0,0,0,0,,5,1,0,11/15/2006,Flutted Wall Filler,"Flutted Filler 3"" Wide x 42"" Tall ",Filler,49,assets/images/fwf(2)_thumbnail.jpg,assets/images/fwf(2).jpg,,,,,,,0,Flutted Filler,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 12:01,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,42,3,1,0,0,0,,0,
233,FWF330,FWF330 - 3x30 Flutted Wall Filler,Trim & Details/Fillers,FWF330,Timberland Cabinetry,,21.62,35,35,0,0,0,0,0,,5,1,0,11/15/2006,Flutted Wall Filler,"Flutted Filler 3"" Wide x 30"" Tall  ",Filler,47,assets/images/fwf_thumbnail.jpg,assets/images/fwf.jpg,,,,,,,0,Flutted Filler,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 12:00,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,30,3,1,0,0,0,,0,
570,GMDW1230,GMD-W1230,Wall Cabinets/Mullion Doors,GMDW1230,Timberland Cabinetry,,62.04,100,100,0,0,0,0,0,,5,1,0,11/15/2006,Mullion Door For W1230 (Glass Not Included),Mullion Door For W1230 (Glass Not Included),Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:44,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,12,30,1,0,0,0,,,
571,GMDW1530,GMD-W1530,Wall Cabinets/Mullion Doors,GMDW1530,Timberland Cabinetry,,54.05,100,100,0,0,0,0,0,,5,1,0,11/15/2006,Mullion Door For W1530 (Glass Not Included),Mullion Door For W1530 (Glass Not Included),Tall Vanity Sink Base Cabinet,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:35,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,30,15,1,0,0,0,,,
572,GMDW1830,GMD-W1830,Wall Cabinets/Mullion Doors,GMDW1830,Timberland Cabinetry,,83.19,100,100,0,0,0,0,0,,5,1,0,11/15/2006,Mullion Door For W1830 (Glass Not Included),Mullion Door For W1830 (Glass Not Included),Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:36,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,30,18,1,0,0,0,,,
573,GMDW1236,GMD-W1236,Wall Cabinets/Mullion Doors,GMDW1236,Timberland Cabinetry,,70.5,100,100,0,0,0,0,0,,5,1,0,11/15/2006,Mullion Door For W1236 (Glass Not Included),Mullion Door For W1236 (Glass Not Included),Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:36,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,36,12,1,0,0,0,,,
574,GMDW1536,GMD-W1536,Wall Cabinets/Mullion Doors,GMDW1536,Timberland Cabinetry,,83.86,100,115,0,0,0,0,0,,5,1,0,11/15/2006,Mullion Door For W1536 (Glass Not Included),Mullion Door For W1536 (Glass Not Included),Kitchen Cabinet Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:36,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,36,15,1,0,0,0,,,
575,GMDW1836,GMD-W1836,Wall Cabinets/Mullion Doors,GMDW1836,Timberland Cabinetry,,97.76,100,115,0,0,0,0,0,,5,1,0,11/15/2006,Mullion Door For W1836 (Glass Not Included),Mullion Door For W1836 (Glass Not Included),Kitchen Cabinet Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:36,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,36,18,1,0,0,0,,,
576,GMDW1842,GMD-W1842,Wall Cabinets/Mullion Doors,GMDW1842,Timberland Cabinetry,,106.69,100,125,0,0,0,0,0,,5,1,0,11/15/2006,Mullion Door For W1842 (Glass Not Included),Mullion Door For W1842 (Glass Not Included),Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:37,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,42,18,1,0,0,0,,,
577,GMDW1242,GMD-W1242,Wall Cabinets/Mullion Doors,GMDW1242,Timberland Cabinetry,,78.49,115,115,0,0,0,0,0,,5,1,0,11/15/2006,Mullion Door For W1842 (Glass Not Included),Mullion Door For W1242 (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:37,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,42,12,1,0,0,0,,,
578,GMDW1542,GMD-W1542,Wall Cabinets/Mullion Doors,GMDW1542,Timberland Cabinetry,,94.94,125,125,0,0,0,0,0,,5,1,0,11/15/2006,Mullion Door For W1542 (Glass Not Included),Mullion Door For W1542 (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:37,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,42,15,1,0,0,0,,,
579,GMDDW2430,GMD-DW2430,Wall Cabinets/Mullion Doors,GMDDW2430,Timberland Cabinetry,,70.5,130,130,0,0,0,0,0,,5,1,0,11/15/2006,Mullion Door For DW2430 (Glass Not Included),Mullion Door For WDW2430 (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:37,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,30,15,1,0,0,0,,,
580,GMDDW2436,GMD-DW2436,Wall Cabinets/Mullion Doors,GMDDW2436,Timberland Cabinetry,,83.66,130,130,0,0,0,0,0,,5,1,0,11/15/2006,Mullion Door For DW2436 (Glass Not Included),Mullion Door For WDW2436 (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:37,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,36,15,1,0,0,0,,,
581,GMDDW2442,GMD-DW2442,Wall Cabinets/Mullion Doors,GMDDW2442,Timberland Cabinetry,,94.94,130,130,0,0,0,0,0,,5,1,0,11/15/2006,Mullion Door For DW2442 (Glass Not Included),Mullion Door For Diagonal Wall Cabinet DW2442 (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:38,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,42,15,1,0,0,0,,,
582,GMDDW2730,GMD-DW2730,Wall Cabinets/Mullion Doors,GMDDW2730,Timberland Cabinetry,,70.5,130,130,0,0,0,0,0,,5,1,0,11/15/2006,Mullion Door For DW2730 (Glass Not Included),Mullion Door For Diagonal Wall Cabinet DW2730 (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:38,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,30,15,1,0,0,0,,,
583,GMDDW2742,GMD-DW2742,Wall Cabinets/Mullion Doors,GMDDW2742,Timberland Cabinetry,,94.94,145,145,0,0,0,0,0,,5,1,0,11/15/2006,Mullion Door For DW2742 (Glass Not Included),Mullion Door For Diagonal Wall Cabinet DW2742 (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:38,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,42,15,1,0,0,0,,,
584,GMDW2430BD,GMD-W2430BD,Wall Cabinets/Mullion Doors,GMDW2430BD,Timberland Cabinetry,,124.08,200,200,0,0,0,0,0,,5,1,0,11/15/2006,Mullion Doors For W2430BD (Glass Not Included),2 - Mullion Doors For Wall Cabinet W2430BD (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:38,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,30,24,1,0,0,0,,,
585,GMDW2436BD,GMD-W2436BD,Wall Cabinets/Mullion Doors,GMDW2436BD,Timberland Cabinetry,,141,205,205,0,0,0,0,0,,5,1,0,11/15/2006,Mullion Doors For W2436BD (Glass Not Included),Mullion Doors For Wall Cabinet W2436BD (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:38,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
586,GMDW2442BD,GMD-W2442BD,Wall Cabinets/Mullion Doors,GMDW2442BD,,,0,240,240,0,0,0,0,0,,5,1,0,11/15/2006,Mullion Doors For W2442BD (Glass Not Included),2 - Mullion Doors For Wall Cabinet W2442BD (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:39,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
587,GMDW3030BD,GMD-W3030BD,Wall Cabinets/Mullion Doors,GMDW3030BD,,,0,210,210,0,0,0,0,0,,5,1,0,11/15/2006,Mullion Doors For W3030BD (Glass Not Included),2 - Mullion Doors For Wall Cabinet W3030BD (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:39,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
588,GMDW3036BD,GMD-W3036BD,Wall Cabinets/Mullion Doors,GMDW3036BD,,,0,250,250,0,0,0,0,0,,5,1,0,11/15/2006,Mullion Doors For W3036BD (Glass Not Included),2 - Mullion Doors For Wall Cabinet W3036BD (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:39,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
589,GMDW3042BD,GMD-W3042BD,Wall Cabinets/Mullion Doors,GMDW3042BD,,,0,250,250,0,0,0,0,0,,5,1,0,11/15/2006,Mullion Doors For W3042BD (Glass Not Included),2 - Mullion Doors For Wall Cabinet W3042BD (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:39,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
590,GMDW3630BD,GMD-W3630BD,Wall Cabinets/Mullion Doors,GMDW3630BD,,,0,250,250,0,0,0,0,0,,5,1,0,11/15/2006,Mullion Doors For W3630BD (Glass Not Included),2 - Mullion Doors For Wall Cabinet W3630BD (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:40,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
591,GMDW3636BD,GMD-W3636BD,Wall Cabinets/Mullion Doors,GMDW3636BD,,,0,300,300,0,0,0,0,0,,5,1,0,11/15/2006,Mullion Doors For W3636BD (Glass Not Included),2 - Mullion Doors For Wall Cabinet W3636BD (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:40,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
